"sec4dig" "carb_int" "trade_int" "n_install" "emp" "co2" "firm_sec"
"2818" 2121 1.74855542182922 5.32474327087402 1 1036.66662597656 56494.5 1
"2819" 2640 9.60896396636963 2.62730431556702 16 724.5 293965.5 0.5
"2820" 2442 0.336826145648956 58.7244186401367 2 2672 27248.5 1
"2821" 1596 0.674454391002655 7.10382080078125 1 553.333312988281 12494 1
"2822" 2451 2.48167395591736 23.2080917358398 2 247 4398 1
"2823" 2640 9.72114753723145 2.75108075141907 3 39.5 4359 0.5
"2824" 2640 9.86580562591553 2.67058229446411 1 47 6513.5 0.5
"2825" 2652 65.2342147827148 2.50708174705505 1 52.3333320617676 138179 0.5
"2826" 2653 17.330659866333 6.50366640090942 1 40.3333320617676 143612 0.5
"2827" 2640 9.91580677032471 2.72864770889282 1 66.5 7491.5 1
"2828" 2613 7.50276565551758 24.2954597473145 1 215 61489 1
"2829" 2611 7.95873689651489 21.0415821075439 1 238.5 120397.5 0.5
"2830" 2710 10.45787525177 32.4042778015137 1 NA 0 1
"2831" 2413 11.9865217208862 31.756311416626 1 86.3333358764648 67535.5 1
"2832" 2710 10.7165956497192 32.2428512573242 2 499.5 64692.5 1
"2833" 2640 9.54345798492432 2.76667857170105 1 89 9563 1
"2834" 2710 10.5079479217529 32.3937454223633 1 977 51397 0.5
"2835" 1596 0.712369978427887 7.28793811798096 1 582.666687011719 29618 1
"2836" 2640 9.7888822555542 2.60518431663513 1 32 4434.5 1
"2837" 2640 9.76126480102539 2.75457406044006 1 20 4530 0.5
"2838" 2710 10.6567411422729 32.3957328796387 5 3953 1604474.5 0.5
"2839" 2742 13.812858581543 35.9486770629883 1 2508 93997 1
"2840" 1562 7.13562679290771 14.459566116333 1 226 179287.5 0.5
"2841" 2111 2.50968647003174 45.9635238647461 1 97.3333358764648 14350.5 1
"2842" 3161 2.43218445777893 21.2180976867676 1 1336.5 9444 1
"2843" 2112 10.2036914825439 25.7896900177002 1 152 3833.5 1
"2844" 2754 2.59041810035706 0 1 318 9110.5 1
"2845" 2840 0.667996048927307 0 1 778 4751.5 0.5
"2846" 2640 9.83556079864502 2.81799530982971 1 27 3060.5 1
"2847" 2661 2.53976035118103 1.48089468479156 1 765 13.5 0.5
"2848" 3430 0.549593329429626 24.73606300354 1 1599.33337402344 13138 0.5
"2849" 2413 12.0317068099976 31.754997253418 1 52 903 0.5
"2850" 2414 5.4231276512146 46.3484954833984 1 82 27238.5 1
"2851" 2640 9.72317886352539 2.68549084663391 2 545.333312988281 39785 0.5
"2852" 2640 9.78716373443604 2.76910519599915 1 59 4001 1
"2853" 1583 5.44855737686157 19.4153423309326 2 441 24030 1
"2854" 2653 17.5379104614258 6.64877986907959 1 42.5 98597.5 1
"2855" 2121 1.61949646472931 5.48510122299194 1 423 15424.5 1
"2856" 3410 0.562458276748657 29.0074844360352 1 4547.5 21453 1
"2857" 2112 10.2032384872437 25.7361125946045 1 488.5 26796.5 1
"2858" 2651 45.5213088989258 6.86381053924561 2 620.708374023438 883434.5 0.5
"2859" 2640 9.61534309387207 2.50548028945923 1 14 506 1
"2860" 2614 3.85585260391235 23.2692317962646 1 164 9452 1
"2861" 3150 2.55958271026611 41.4233169555664 1 603.333312988281 4957.5 1
"2862" 3210 0.767983913421631 81.2713088989258 1 861 4416 1
"2863" 1532 1.1129766702652 19.0915431976318 3 82.6666641235352 25525.5 1
"2864" 1532 1.15256333351135 18.99436378479 1 42 1477.5 0.5
"2865" 2442 0.236311614513397 58.401439666748 1 420.5 16075 1
"2866" 2971 2.47643709182739 40.6637229919434 1 4523.33349609375 8863 0.5
"2867" 2640 9.82486915588379 2.82332706451416 1 129 4615.5 0.5
"2868" 2112 10.0757236480713 25.6220951080322 1 470.666656494141 26275.5 1
"2869" 3550 2.57299256324768 36.7918968200684 2 842.333312988281 4326.5 1
"2870" 2020 3.73117136955261 23.7100200653076 1 434.333343505859 6200 1
"2871" 2640 9.72583293914795 2.7234902381897 1 30 5780.5 1
"2872" 2640 9.68960666656494 2.742427110672 1 94 3161.5 1
"2873" 2640 9.74502658843994 2.65566229820251 1 47 14438.5 1
"2874" 2630 17.5055522918701 28.6776599884033 3 643 35177.5 0.5
"2875" 1596 0.638579905033112 7.05615949630737 1 150 3046.5 1
"2876" 1584 0.747775018215179 12.4659261703491 2 NA 17527 1
"2877" 1583 5.41164112091064 19.5556735992432 1.73000001907349 NA 0 0.5
"2878" 2640 9.90698909759521 2.54812455177307 1 37 7226 1
"2879" 2666 2.53248476982117 17.6905670166016 5 82907.75 2450754 1
"2880" 1541 2.7476019859314 49.3302803039551 0.272727280855179 42.4545478820801 99175.9140625 0.5
"2881" 1542 2.30659151077271 19.5964050292969 0.727272748947144 113.212127685547 264469.09375 0.5
"2882" 1591 0.512346267700195 53.4738883972168 0.400000005960464 NA 14534.400390625 0.333333343267441
"2883" 1592 5.5710244178772 16.9392929077148 0.466666668653488 NA 16956.80078125 0.333333343267441
"2884" 2442 0.228611618280411 58.4329490661621 1 1700.75 8350.5 1
"2885" 2466 1.87285149097443 49.6782302856445 1 120 28497.5 1
"2886" 1597 5.66711664199829 30.9250602722168 0.800000011920929 40 11500 0.5
"2887" 1562 6.96603536605835 14.4638023376465 0.200000002980232 10 2875 0.5
"2888" 2442 0.440491914749146 58.6764717102051 0.185185179114342 NA 1349.81481933594 0.5
"2889" 2441 1.42128491401672 85.8146438598633 0.814814805984497 NA 5939.18505859375 0.5
"2890" 2442 0.107591673731804 58.5094451904297 0.185185179114342 118.888885498047 1457.59252929688 0.5
"2891" 2441 1.3935558795929 85.8899917602539 0.814814805984497 523.111083984375 6413.4072265625 0.5
"2892" 2613 7.30512237548828 24.2952327728271 1 997 13145 1
"2893" 1581 0.568580389022827 1.11893475055695 3 NA 29375.5 1
"2894" 2442 0.26721778512001 58.6880531311035 1 314 5300 1
"2895" 3530 0.272717744112015 79.6011657714844 1 NA 5519.5 1
"2896" 1740 0.418914407491684 46.6502227783203 1 NA 0 1
"2897" 2051 2.32004165649414 25.8446865081787 1 NA 5633.5 1
"2898" 1571 1.6096019744873 2.76040577888489 1 NA 105.5 1
"2899" 2442 0.341412454843521 58.6615905761719 1 417 8316 1
"2900" 1591 0.53015661239624 53.6933670043945 1 NA 1646 1
"2901" 1551 1.38604032993317 7.73414182662964 2 NA 113157.5 1
"2902" 1511 0.904608607292175 11.1446332931519 2 NA 13281.5 1
"2903" 2626 2.70780539512634 37.1077919006348 1 479.333343505859 1323053 1
"2904" 2651 45.503002166748 6.75703907012939 1 90 476165.5 1
"2905" 2414 5.27777814865112 46.3274116516113 0.25 NA 215984.125 0.333333343267441
"2906" 2112 10.2119998931885 25.5287780761719 0.25 NA 215984.125 0.333333343267441
"2907" 2464 1.54881203174591 65.7974472045898 0.5 NA 431968.25 0.333333343267441
"2908" 2653 17.4096755981445 6.45554685592651 1 NA 68609 1
"2909" 1591 0.587864875793457 53.6146774291992 1 NA 15180.5 1
"2910" 2112 10.23424243927 25.7442836761475 1 NA 0 1
"2911" 2710 10.695743560791 32.2709045410156 0.272727251052856 NA 1385.31811523438 0.25
"2912" 2123 2.51364779472351 9.28620719909668 0.181818187236786 NA 923.545471191406 0.25
"2913" 2651 45.4524154663086 6.86799049377441 0.272727251052856 NA 1385.31811523438 0.25
"2914" 2442 0.131571829319 58.6712074279785 1 NA 11137 1
"2915" 3120 2.57143115997314 39.3164939880371 1 11 1015868.5 1
"2916" 1589 0.581217229366302 22.137731552124 2 120 37353.5 1
"2917" 2464 1.41131007671356 65.6718063354492 0.461538463830948 NA 2198.53857421875 0.5
"2918" 2466 1.78612065315247 49.6457633972168 0.538461565971375 NA 2564.96166992188 0.5
"2919" 3002 0.3223837018013 83.4402084350586 1 NA 3120 1
"2920" 1598 0.733145475387573 6.26245927810669 2.5 19538.75 59608.33203125 0.5
"2921" 2611 8.14793491363525 21.2032337188721 0.5 3907.75 11921.6669921875 0.5
"2922" 1591 0.55220490694046 53.5925102233887 1 NA 1911.5 1
"2923" 2442 0.315422266721725 58.5569152832031 1 370 16323.5 1
"2924" 2441 1.25409781932831 85.8498916625977 1 400 11602 1
"2925" 2640 9.98680210113525 2.74689841270447 1 NA 20643.5 1
"2926" 2125 0.765481650829315 13.5702724456787 1 839 44096.5 1
"2927" 2630 17.6479778289795 28.5539512634277 1 292.75 13920 1
"2928" 2682 1.66304957866669 17.8102054595947 1 200 27106.5 1
"2929" 3150 2.63638210296631 41.4157829284668 1 696.333312988281 612371 1
"2930" 2416 2.9927122592926 27.1817169189453 1 83.75 10722.5 1
"2931" 2416 3.11476016044617 27.0837097167969 1 166.66667175293 16109.5 1
"2932" 2112 10.0960922241211 26.0012912750244 1 251.25 14660.5 1
"2933" 1551 1.31547784805298 7.70300149917603 1 819 20956 1
"2934" 1583 5.50545215606689 19.4889793395996 1 255.33332824707 10140.5 1
"2935" 3130 1.04398322105408 32.5546684265137 0.142857149243355 48.5714302062988 0 0.5
"2936" 3210 0.668819606304169 81.470329284668 0.857142865657806 291.428588867188 0 0.5
"2937" 1583 5.54522800445557 19.7611827850342 1 200 9485 1
"2938" 2651 45.6655197143555 6.65313863754272 1 500 997117.5 1
"2939" 2653 17.4347724914551 6.49850463867188 1 200 57543 1
"2940" 2640 9.85340881347656 2.78881502151489 1 54 761.5 1
"2941" 2415 70.2118988037109 27.2933444976807 1 1000 44442 1
"2942" 2640 9.77302074432373 2.72710371017456 1 100 2503 1
"2943" 1583 5.40280437469482 19.4525890350342 0.865000009536743 202.193756103516 18518.353515625 0.5
"2944" 2051 2.63860273361206 26.1596794128418 1 115 2108 1
"2945" 2020 3.70060038566589 23.6218452453613 1 550 30532.5 1
"2946" 2320 11.7473516464233 16.2472801208496 1 3983 1646207.5 1
"2947" 2640 9.89388561248779 2.82698583602905 1 88 1437.5 1
"2948" 2626 2.97208976745605 37.0480461120605 1 84 2028 1
"2949" 2640 9.62879657745361 2.65572595596313 1 150 7004 1
"2950" 3162 0.314909338951111 44.7270851135254 6 792.25 36427.5 1
"2951" 2020 3.5800576210022 23.7006225585938 1 575 2729.5 1
"2952" 1593 2.66652226448059 31.5579586029053 1 284.666656494141 2684.5 1
"2953" 2640 9.82741260528564 2.71339631080627 1 100 2444 1
"2954" 2613 7.27784156799316 24.4656448364258 1 115.666664123535 15909.5 1
"2955" 1730 1.52126884460449 1.5330673456192 1 400 8211 1
"2956" 2611 8.04609298706055 20.9710521697998 1 NA 109399 1
"2957" 2611 7.89270687103271 20.959680557251 1 NA 120990 1
"2958" 2020 3.58357715606689 23.6639289855957 1 NA 41470 1
"2959" 2651 45.4127159118652 6.78217029571533 1 619.5 659651 1
"2960" 1551 1.29664862155914 7.58907747268677 1 237 6066 1
"2961" 1533 0.958803772926331 21.5424995422363 1 75 130465 1
"2962" 1571 1.5217616558075 2.8097288608551 1 NA 11314.5 1
"2963" 2651 45.3191337585449 6.81838798522949 0.545454502105713 NA 38243.72265625 0.25
"2964" 2123 2.4418044090271 9.35627841949463 0.363636374473572 NA 25495.818359375 0.25
"2965" 2710 10.5810928344727 32.3893432617188 0.545454502105713 NA 38243.72265625 0.25
"2966" 2442 0.111986555159092 58.5195732116699 1 NA 5237.5 1
"2967" 1561 1.31005942821503 8.06901359558105 1 1872 74802 1
"2968" 2121 1.80755352973938 5.1695556640625 1 NA 6110.5 1
"2969" 2614 3.5267322063446 23.303165435791 1 617.5 44205.5 1
"2970" 2413 11.9288921356201 31.922269821167 1 113.5 63161 1
"2971" 2640 9.83341789245605 2.78558802604675 1 NA 3064 1
"2972" 1513 0.717581033706665 3.15069079399109 0.125 NA 31773.8125 0.16666667163372
"2973" 1596 0.68527364730835 7.20400619506836 0.125 NA 31773.8125 0.16666667163372
"2974" 2020 3.73775410652161 23.8710346221924 0.125 NA 31773.8125 0.16666667163372
"2975" 2123 2.53100490570068 9.37279415130615 0.181818187236786 NA 11878.818359375 0.25
"2976" 2651 45.3925285339355 6.74796295166016 0.272727251052856 NA 17818.2265625 0.25
"2977" 2710 10.7698068618774 32.1852569580078 0.272727251052856 NA 17818.2265625 0.25
"2978" 1571 1.63532662391663 2.56366896629333 1 NA 5587 1
"2979" 2123 2.43207025527954 9.27102756500244 0.181818187236786 0.181818187236786 1387.9091796875 0.25
"2980" 2651 45.6195983886719 6.73147344589233 0.272727251052856 0.272727251052856 2081.86352539062 0.25
"2981" 2710 10.5481786727905 32.2445220947266 0.272727251052856 0.272727251052856 2081.86352539062 0.25
"2982" 2862 0.553146064281464 42.6108283996582 1 23 1848 1
"2983" 1725 2.34874200820923 58.235466003418 0.416666656732559 NA 2873.95825195312 0.5
"2984" 1721 1.32042419910431 58.4768142700195 0.583333313465118 NA 4023.54150390625 0.5
"2985" 1596 0.893790483474731 7.2388710975647 1 NA 4574.5 1
"2986" 2123 2.43385148048401 9.44962406158447 0.181818187236786 NA 4225.18212890625 0.25
"2987" 2710 10.5339078903198 32.1380805969238 0.272727251052856 NA 6337.7724609375 0.25
"2988" 2651 45.5590209960938 6.87101221084595 0.272727251052856 NA 6337.7724609375 0.25
"2989" 2112 10.2778072357178 25.570930480957 1 NA 12014 1
"2990" 2710 10.5100469589233 32.4361877441406 0.272727251052856 0.272727251052856 2066.86352539062 0.25
"2991" 2123 2.67453908920288 9.45246505737305 0.181818187236786 0.181818187236786 1377.9091796875 0.25
"2992" 2651 45.5504264831543 6.83422040939331 0.272727251052856 0.272727251052856 2066.86352539062 0.25
"2993" 2112 10.2998838424683 25.5397758483887 1 175.5 54986 1
"2994" 2112 10.24098777771 25.695592880249 1 182.66667175293 31511.5 1
"2995" 2640 9.69115447998047 2.79586029052734 1 NA 10580 1
"2996" 2911 0.532183706760406 51.069450378418 1 NA 112222 1
"2997" 2640 9.6000394821167 2.74974298477173 1 NA 4158.5 1
"2998" 2112 10.2793188095093 25.5987453460693 1 264 201338 1
"2999" 2640 9.74818134307861 2.73125529289246 0.142857149243355 NA 3540.00024414062 0.25
"3000" 2682 1.73038530349731 17.9407024383545 0.142857149243355 NA 3540.00024414062 0.25
"3001" 2651 45.3916435241699 6.66012382507324 0.571428596973419 NA 14160.0009765625 0.25
"3002" 2640 9.85415267944336 2.67813634872437 1 30.5 10629 1
"3003" 2112 10.2335758209229 25.8528652191162 1 NA 83050 1
"3004" 2640 9.75892925262451 2.70728516578674 1 47 15422.5 1
"3005" 2710 10.4489736557007 32.2772216796875 0.272727251052856 NA 1036.77270507812 0.25
"3006" 2651 45.6001205444336 6.75754833221436 0.272727251052856 NA 1036.77270507812 0.25
"3007" 2123 2.55069160461426 9.38247299194336 0.181818187236786 NA 691.181823730469 0.25
"3008" 2640 9.83486366271973 2.63873672485352 1 37 25813 1
"3009" 1571 1.47785556316376 2.81552362442017 1 NA 21450 1
"3010" 2640 9.81864452362061 2.5909583568573 1 26.75 8386 1
"3011" 2640 9.65898323059082 2.80398941040039 1 NA 3036 1
"3012" 2640 9.83597278594971 2.76388621330261 1 NA 2809 1
"3013" 2112 10.2130193710327 25.8939361572266 1 178.33332824707 23344.5 1
"3014" 2682 1.78794956207275 17.7628707885742 1 NA 192081.5 1
"3015" 2640 9.85731601715088 2.62010955810547 2 NA 11084.5 1
"3016" 2112 10.260796546936 25.7488193511963 1 NA 153372 1
"3017" 2640 9.80890464782715 2.69904804229736 1 NA 2042 1
"3018" 2112 10.2623777389526 25.5844955444336 0.25 NA 15282.25 0.333333343267441
"3019" 2464 1.58545756340027 65.8712005615234 0.5 NA 30564.5 0.333333343267441
"3020" 2414 5.42093992233276 46.2937850952148 0.25 NA 15282.25 0.333333343267441
"3021" 2640 9.96171855926514 2.60510206222534 1 NA 4280 1
"3022" 2932 2.69249129295349 31.0429801940918 1 NA 69193.5 1
"3023" 2125 0.685615181922913 13.6598749160767 0.25 NA 1740.125 0.5
"3024" 2112 10.189172744751 25.5794773101807 0.75 NA 5220.375 0.5
"3025" 2412 3.34695053100586 43.0965309143066 1 NA 2183 1
"3026" 2640 9.65188312530518 2.84073066711426 1 NA 4188.5 1
"3027" 2112 10.2024526596069 25.7270336151123 1 NA 245196 1
"3028" 2640 9.72915172576904 2.69865083694458 1 20 7824.5 1
"3029" 1531 1.22110843658447 5.93094444274902 1 235 11830 1
"3030" 2640 9.92665004730225 2.72458577156067 1 23.75 6084.5 1
"3031" 1571 1.64504456520081 2.87672662734985 1 960.666687011719 53499 1
"3032" 3150 2.61606168746948 41.3369445800781 1 NA 21888.5 1
"3033" 2664 2.52284336090088 2.1990122795105 1 NA 62538 1
"3034" 1511 1.00218796730042 11.1809329986572 1 NA 13442 1
"3035" 3420 0.272420734167099 10.3046646118164 0.247058808803558 1207.04699707031 1316.69995117188 0.5
"3036" 3410 0.383611410856247 28.8590927124023 0.752941191196442 3678.61962890625 4012.80004882812 0.5
"3037" 2743 7.32800054550171 26.6905651092529 1 478.75 4269 1
"3038" 1542 2.29027509689331 19.5013771057129 1 NA 4662.5 1
"3039" 2464 1.36841726303101 65.7523803710938 1 1082.33337402344 46817 1
"3040" 1551 1.18757176399231 7.74302005767822 2 NA 68476 1
"3041" 2613 7.30160474777222 24.2453708648682 1 404 90647.5 1
"3042" 1571 1.53708684444427 2.79136848449707 1 121.333335876465 33384 1
"3043" 2413 11.9799671173096 31.6488304138184 0.5 NA 1384262.75 0.5
"3044" 2682 1.7069308757782 17.9862651824951 0.200000002980232 NA 3714.19995117188 0.333333343267441
"3045" 2640 9.81350898742676 2.70532298088074 0.333333343267441 NA 6190.33349609375 0.333333343267441
"3046" 2416 3.0189642906189 27.0658416748047 1 1380 389749.5 1
"3047" 2112 10.2285232543945 25.793249130249 0.100000001490116 177.16667175293 1197.90002441406 0.5
"3048" 1600 0.24748557806015 11.972128868103 0.899999976158142 1594.49987792969 10781.099609375 0.5
"3049" 2415 70.3106460571289 27.4193305969238 1 603 875531.5 1
"3050" 2416 3.11900234222412 26.8896789550781 1 865.666687011719 172353 1
"3051" 2020 3.60974454879761 23.8383312225342 0.125 0.25 1564.75 0.16666667163372
"3052" 1596 0.535615563392639 7.36490821838379 0.125 0.25 1564.75 0.16666667163372
"3053" 1513 0.537734270095825 3.20311713218689 0.125 0.25 1564.75 0.16666667163372
"3054" 2414 5.39447975158691 46.3304405212402 1 NA 26467.5 1
"3055" 2415 70.1061172485352 27.5650482177734 0.333333343267441 NA 3226 0.5
"3056" 2415 70.2501831054688 27.4052925109863 0.333333343267441 NA 2539.33349609375 0.5
"3057" 2416 2.89859700202942 27.0324001312256 1 55 1266109.5 1
"3058" 2413 11.820725440979 31.6323070526123 1 121 104538.5 1
"3059" 2320 11.661075592041 16.0429668426514 1 NA 540794.5 1
"3060" 2320 11.6441602706909 15.8379707336426 1 NA 2064559.5 1
"3061" 3663 1.22052276134491 60.4505157470703 0.25 1 2631.75 0.25
"3062" 2750 NA 0 0.25 1 2631.75 0.25
"3063" 1513 0.802578806877136 3.3466625213623 0.25 1 2631.75 0.25
"3064" 2830 0.95172792673111 12.7033805847168 0.25 1 2631.75 0.25
"3065" 2413 11.8038806915283 31.6678237915039 1 23 39927.5 1
"3066" 2123 2.48114085197449 9.25141429901123 0.181818187236786 NA 907.636413574219 0.25
"3067" 2651 45.53662109375 6.79041051864624 0.272727251052856 NA 1361.45446777344 0.25
"3068" 2710 10.4451446533203 32.0777473449707 0.272727251052856 NA 1361.45446777344 0.25
"3069" 2415 70.2123184204102 27.293212890625 0.333333343267441 26.1666679382324 84.1666717529297 0.5
"3070" 3430 0.678668320178986 24.6743545532227 0.200000002980232 NA 45446.5 0.333333343267441
"3071" 2412 3.20424342155457 42.8909530639648 1 NA 50151 1
"3072" 2682 1.72879648208618 17.9064826965332 0.142857149243355 NA 246683.015625 0.25
"3073" 2640 9.89455223083496 2.5271852016449 0.142857149243355 NA 246683.015625 0.25
"3074" 2651 45.5642356872559 6.83112955093384 0.571428596973419 NA 986732.0625 0.25
"3075" 1571 1.32648181915283 2.83139371871948 1 200 51424.5 1
"3076" 2413 11.9924831390381 31.5861682891846 0.5 4.5 2356.5 0.5
"3077" 2123 2.47322607040405 9.43581485748291 0.181818187236786 NA 483.272735595703 0.25
"3078" 2710 10.4568681716919 32.2679634094238 0.272727251052856 NA 724.909057617188 0.25
"3079" 2651 45.7199554443359 6.82093000411987 0.272727251052856 NA 724.909057617188 0.25
"3080" 2413 11.9208812713623 31.7501964569092 1 159 9983 1
"3081" 2415 70.1804046630859 27.406551361084 0.333333343267441 NA 6542.33349609375 0.5
"3082" 2414 5.113196849823 46.203742980957 0.25 0.25 1003 0.333333343267441
"3083" 2112 10.1337852478027 25.6842021942139 0.25 0.25 1003 0.333333343267441
"3084" 2464 1.24577915668488 65.7232971191406 0.5 0.5 2006 0.333333343267441
"3085" 2710 10.6156816482544 32.3410377502441 0.272727251052856 NA 2234.181640625 0.25
"3086" 2651 45.3587989807129 6.91254186630249 0.272727251052856 NA 2234.181640625 0.25
"3087" 2123 2.38333773612976 9.36957168579102 0.181818187236786 NA 1489.45458984375 0.25
"3088" 2414 5.28533411026001 46.2378578186035 0.25 0.25 498.75 0.333333343267441
"3089" 2464 1.51110517978668 65.7072067260742 0.5 0.5 997.5 0.333333343267441
"3090" 2112 10.154881477356 25.6096820831299 0.25 0.25 498.75 0.333333343267441
"3091" 2710 10.4273166656494 32.3416137695312 0.272727251052856 0.272727251052856 1913.45434570312 0.25
"3092" 2123 2.36436700820923 9.42936325073242 0.181818187236786 0.181818187236786 1275.63635253906 0.25
"3093" 2651 45.4200744628906 6.83715963363647 0.272727251052856 0.272727251052856 1913.45434570312 0.25
"3094" 2112 10.1287498474121 25.7485485076904 0.25 NA 424.625 0.333333343267441
"3095" 2464 1.28889679908752 65.4881057739258 0.5 NA 849.25 0.333333343267441
"3096" 2414 5.51657629013062 46.2507667541504 0.25 NA 424.625 0.333333343267441
"3097" 2710 10.5114364624023 32.3341674804688 0.272727251052856 NA 13492.908203125 0.25
"3098" 2651 45.5641593933105 6.73781728744507 0.272727251052856 NA 13492.908203125 0.25
"3099" 2123 2.54867434501648 9.50162124633789 0.181818187236786 NA 8995.2734375 0.25
"3100" 1551 1.31820523738861 7.58592748641968 1 60 29966 1
"3101" 2413 11.7089328765869 31.66676902771 0.5 NA 86446.5 0.5
"3102" 2442 0.297424167394638 58.7298927307129 1 1156 9185 1
"3103" 1533 1.0348197221756 21.6606903076172 1 NA 8424.5 1
"3104" 2414 5.26994180679321 46.195182800293 1 440 42737.5 1
"3105" 1571 1.33004951477051 2.80849933624268 1 2072.33325195312 62893 1
"3106" 2414 5.43471193313599 46.4235801696777 1 17 26516 1
"3107" 2123 2.56646418571472 9.332444190979 0.181818187236786 NA 7294.45458984375 0.25
"3108" 2710 10.5913238525391 32.4154014587402 0.272727251052856 NA 10941.6806640625 0.25
"3109" 2651 45.6003646850586 6.98780155181885 0.272727251052856 NA 10941.6806640625 0.25
"3110" 2651 45.4706573486328 6.8162522315979 0.272727251052856 33.2727241516113 9686.86328125 0.25
"3111" 2123 2.52551007270813 9.39924621582031 0.181818187236786 22.1818180084229 6457.9091796875 0.25
"3112" 2710 10.5044250488281 32.390323638916 0.272727251052856 33.2727241516113 9686.86328125 0.25
"3113" 2640 9.87213230133057 2.8200044631958 0.142857149243355 NA 1069.35717773438 0.25
"3114" 2651 45.6949882507324 6.93041849136353 0.571428596973419 NA 4277.4287109375 0.25
"3115" 2682 1.8227756023407 17.8179187774658 0.142857149243355 NA 1069.35717773438 0.25
"3116" 2123 2.48090410232544 9.35060024261475 0.181818187236786 NA 1308.36364746094 0.25
"3117" 2651 45.5952835083008 6.90652370452881 0.272727251052856 NA 1962.54528808594 0.25
"3118" 2710 10.5767202377319 32.2180137634277 0.272727251052856 NA 1962.54528808594 0.25
"3119" 2112 10.2724695205688 25.6778259277344 0.5 NA 231811.75 0.5
"3120" 2682 1.6477814912796 17.747631072998 0.5 NA 231811.75 0.5
"3121" 2640 9.65948581695557 2.61682891845703 1 NA 3877.5 1
"3122" 2112 10.2213478088379 25.8001651763916 1 289.25 143498 1
"3123" 2511 1.41808032989502 37.3274040222168 1 NA 8151.5 1
"3124" 2123 2.26171135902405 9.21379661560059 0.181818187236786 0.545454561710358 6799.9091796875 0.25
"3125" 2651 45.5980987548828 6.81628847122192 0.272727251052856 0.818181753158569 10199.86328125 0.25
"3126" 2710 10.6721162796021 32.2339782714844 0.272727251052856 0.818181753158569 10199.86328125 0.25
"3127" 2710 10.610426902771 32.2739028930664 0.272727251052856 NA 1901.59069824219 0.25
"3128" 2123 2.54530096054077 9.43330669403076 0.181818187236786 NA 1267.72729492188 0.25
"3129" 2651 45.4158477783203 6.87737798690796 0.272727251052856 NA 1901.59069824219 0.25
"3130" 2651 45.6435127258301 6.88088655471802 0.571428596973419 3172.00024414062 26847.71484375 0.25
"3131" 2682 1.63568878173828 17.8780307769775 0.142857149243355 793.000061035156 6711.9287109375 0.25
"3132" 2640 9.91553115844727 2.63958191871643 0.142857149243355 793.000061035156 6711.9287109375 0.25
"3133" 2523 0.48189514875412 9.38547611236572 1 765.666687011719 5797 1
"3134" 1571 1.49533402919769 2.81488847732544 1 NA 24905.5 1
"3135" 1562 7.07027912139893 14.4620447158813 1 NA 208346 1
"3136" 2414 5.39124774932861 46.4573783874512 1 NA 21729 1
"3137" 2310 41.587833404541 53.1929588317871 3 996.666687011719 246401.5 1
"3138" 2310 41.4454536437988 53.4024238586426 2 452.875 101882.5 1
"3139" 3430 0.47496497631073 24.7196350097656 1 430 25946.5 1
"3140" 3430 0.481975883245468 24.6990718841553 1 1600 8871 1
"3141" 2442 0.313247621059418 58.6419105529785 1 900 6014 1
"3142" 1561 1.29085373878479 8.02662181854248 1 192.5 5328 1
"3143" 1543 0.80625706911087 7.93142700195312 1 467 17412 1
"3144" 2640 9.79471778869629 2.68440985679626 1 350 44321 1
"3145" 2661 2.44705510139465 1.56807422637939 1 50 9561 1
"3146" 2613 7.20213317871094 24.2102565765381 1 161 9922 1
"3147" 1551 1.41451466083527 7.55856800079346 1 786.666687011719 58389 1
"3148" 1551 1.33550620079041 7.55280113220215 1 420 21249.5 1
"3149" 1551 1.24805986881256 7.61089849472046 1 NA 10142.5 1
"3150" 1551 1.44167470932007 7.43591690063477 1 460 10416.5 1
"3151" 2464 1.39181101322174 65.8036422729492 0.100000001490116 2.60000014305115 4091.65014648438 0.333333343267441
"3152" 1596 0.751604378223419 7.45153379440308 0.125 12.75 782.4375 0.16666667163372
"3153" 1513 0.827928960323334 3.46799612045288 0.125 12.75 782.4375 0.16666667163372
"3154" 2020 3.77830743789673 23.7100830078125 0.125 12.75 782.4375 0.16666667163372
"3155" 2652 65.1857223510742 2.50077795982361 2 523.333312988281 684499 1
"3156" 1511 0.900530397891998 11.2328338623047 1 1390 32498 1
"3157" 1511 0.99372935295105 11.0285892486572 1 500 15907 1
"3158" 1551 1.39873921871185 7.48247861862183 2 1600 71096.5 1
"3159" 2615 2.27254486083984 49.2126541137695 3 554 69414 1
"3160" 2640 9.74707889556885 2.66864061355591 1 90 21975 1
"3161" 1583 5.37272214889526 19.4268074035645 2 116 10435.5 1
"3162" 2613 7.17676734924316 24.2559566497803 1 900 24671 1
"3163" 2112 10.1050338745117 25.7971210479736 1 978.25 146817 1
"3164" 2112 10.2568969726562 25.6320056915283 1 1630 217627 1
"3165" 2112 10.1291389465332 25.6162910461426 1 450 127048.5 1
"3166" 2613 7.28318500518799 24.2589836120605 2 NA 86989.5 1
"3167" 2513 0.92332524061203 26.5190391540527 1 NA 35821.5 1
"3168" 1596 0.710996627807617 7.2991886138916 2 1500 24359.5 1
"3169" 2640 9.74348258972168 2.70685720443726 1 90 5481 1
"3170" 2640 9.70007228851318 2.6577525138855 1 130 18556.5 1
"3171" 1533 0.886587142944336 21.7562427520752 1 300 12069.5 1
